id,flight_id,flight_pour_id,pour_no,flavour_id,note_id,flavour_density,flavour_point,created_at,updated_at,deleted_at
1859,206,275,1,4,168,heavy,"1.50",2025-04-04 10:34:29,2025-04-04 10:34:29,
1863,210,279,1,9,425,heavy,"1.50",2025-04-04 13:36:27,2025-04-04 13:36:27,
1864,210,279,1,9,447,medium,"1.00",2025-04-04 13:36:27,2025-04-04 13:36:27,
1865,210,279,1,7,303,light,"0.50",2025-04-04 13:36:27,2025-04-04 13:36:27,
1866,210,279,1,4,141,light,"0.50",2025-04-04 13:36:27,2025-04-04 13:36:27,
1873,217,286,1,4,487,heavy,"1.50",2025-04-04 14:03:48,2025-04-04 14:03:48,
1875,219,288,1,4,191,medium,"1.00",2025-04-04 14:04:45,2025-04-04 14:04:45,
1877,221,290,1,9,424,medium,"1.00",2025-04-04 14:07:25,2025-04-04 14:07:25,
1879,223,292,1,4,141,medium,"1.00",2025-04-04 14:08:40,2025-04-04 14:08:40,
1919,236,305,1,5,210,light,"0.50",2025-04-05 03:12:14,2025-04-05 03:12:14,
1920,236,305,1,5,215,light,"0.50",2025-04-05 03:12:14,2025-04-05 03:12:14,
1921,236,305,1,5,233,light,"0.50",2025-04-05 03:12:14,2025-04-05 03:12:14,
1922,236,305,1,8,389,light,"0.50",2025-04-05 03:12:14,2025-04-05 03:12:14,
1923,236,305,1,6,262,medium,"1.00",2025-04-05 03:12:14,2025-04-05 03:12:14,
1924,236,305,1,7,303,medium,"1.00",2025-04-05 03:12:14,2025-04-05 03:12:14,
1925,236,305,1,7,311,light,"0.50",2025-04-05 03:12:14,2025-04-05 03:12:14,
1926,236,305,1,3,135,medium,"1.00",2025-04-05 03:12:14,2025-04-05 03:12:14,
1927,237,306,1,5,210,medium,"1.00",2025-04-05 20:19:25,2025-04-05 20:19:25,
1928,237,306,1,5,215,medium,"1.00",2025-04-05 20:19:25,2025-04-05 20:19:25,
1929,237,306,1,5,220,light,"0.50",2025-04-05 20:19:25,2025-04-05 20:19:25,
1930,237,306,1,6,274,light,"0.50",2025-04-05 20:19:25,2025-04-05 20:19:25,
1931,237,306,1,6,279,light,"0.50",2025-04-05 20:19:25,2025-04-05 20:19:25,
1932,237,306,1,6,294,medium,"1.00",2025-04-05 20:19:25,2025-04-05 20:19:25,
1933,237,306,1,6,295,light,"0.50",2025-04-05 20:19:25,2025-04-05 20:19:25,
1934,237,306,1,7,343,medium,"1.00",2025-04-05 20:19:25,2025-04-05 20:19:25,
1935,237,306,1,2,11,medium,"1.00",2025-04-05 20:19:25,2025-04-05 20:19:25,
1936,237,306,1,2,37,light,"0.50",2025-04-05 20:19:25,2025-04-05 20:19:25,
1937,237,306,1,2,51,light,"0.50",2025-04-05 20:19:25,2025-04-05 20:19:25,
1938,237,306,1,2,53,medium,"1.00",2025-04-05 20:19:25,2025-04-05 20:19:25,
1939,237,306,1,3,74,heavy,"1.50",2025-04-05 20:19:25,2025-04-05 20:19:25,
1940,237,306,1,3,77,medium,"1.00",2025-04-05 20:19:25,2025-04-05 20:19:25,
1941,238,307,1,5,206,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1942,238,307,1,5,210,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1943,238,307,1,5,215,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1944,238,307,1,5,220,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1945,238,307,1,5,244,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1946,238,307,1,8,408,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1947,238,307,1,6,266,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1948,238,307,1,6,279,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1949,238,307,1,6,294,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1950,238,307,1,6,296,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1951,238,307,1,7,312,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1952,238,307,1,7,343,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1953,238,307,1,2,30,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1954,238,307,1,2,53,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1955,238,307,1,3,58,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1956,238,307,1,3,107,medium,"1.00",2025-04-05 20:39:13,2025-04-05 20:39:13,
1957,238,307,1,3,128,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1958,238,307,1,4,163,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1959,238,307,1,4,181,light,"0.50",2025-04-05 20:39:13,2025-04-05 20:39:13,
1960,239,308,1,5,204,medium,"1.00",2025-04-05 21:02:36,2025-04-05 21:02:36,
1961,239,308,1,5,206,heavy,"1.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1962,239,308,1,5,212,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1963,239,308,1,6,274,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1964,239,308,1,6,279,medium,"1.00",2025-04-05 21:02:36,2025-04-05 21:02:36,
1965,239,308,1,6,294,heavy,"1.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1966,239,308,1,7,311,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1967,239,308,1,7,359,heavy,"1.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1968,239,308,1,2,18,medium,"1.00",2025-04-05 21:02:36,2025-04-05 21:02:36,
1969,239,308,1,2,49,medium,"1.00",2025-04-05 21:02:36,2025-04-05 21:02:36,
1970,239,308,1,2,53,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1971,239,308,1,3,61,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1972,239,308,1,3,104,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1973,239,308,1,3,135,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1974,239,308,1,4,154,medium,"1.00",2025-04-05 21:02:36,2025-04-05 21:02:36,
1975,239,308,1,4,156,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1976,239,308,1,4,163,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1977,239,308,1,4,175,heavy,"1.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1978,239,308,1,4,181,light,"0.50",2025-04-05 21:02:36,2025-04-05 21:02:36,
1979,239,308,1,,501,medium,"1.00",2025-04-05 21:02:36,2025-04-05 21:02:36,
1980,240,309,1,5,210,light,"0.50",2025-04-05 21:33:56,2025-04-05 21:33:56,
1981,240,309,1,5,215,heavy,"1.50",2025-04-05 21:33:56,2025-04-05 21:33:56,
1982,240,309,1,5,220,light,"0.50",2025-04-05 21:33:56,2025-04-05 21:33:56,
1983,240,309,1,8,378,light,"0.50",2025-04-05 21:33:56,2025-04-05 21:33:56,
1984,240,309,1,6,274,light,"0.50",2025-04-05 21:33:56,2025-04-05 21:33:56,
1985,240,309,1,6,279,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1986,240,309,1,6,294,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1987,240,309,1,7,343,light,"0.50",2025-04-05 21:33:56,2025-04-05 21:33:56,
1988,240,309,1,2,11,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1989,240,309,1,2,30,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1990,240,309,1,2,53,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1991,240,309,1,3,74,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1992,240,309,1,3,107,light,"0.50",2025-04-05 21:33:56,2025-04-05 21:33:56,
1993,240,309,1,3,128,light,"0.50",2025-04-05 21:33:56,2025-04-05 21:33:56,
1994,240,309,1,4,144,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1995,240,309,1,4,150,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1996,240,309,1,4,175,medium,"1.00",2025-04-05 21:33:56,2025-04-05 21:33:56,
1997,241,310,1,5,210,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
1998,241,310,1,5,215,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
1999,241,310,1,5,233,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2000,241,310,1,8,400,light,"0.50",2025-04-05 21:53:21,2025-04-05 21:53:21,
2001,241,310,1,6,272,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2002,241,310,1,6,279,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2003,241,310,1,6,294,light,"0.50",2025-04-05 21:53:21,2025-04-05 21:53:21,
2004,241,310,1,6,296,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2005,241,310,1,2,17,heavy,"1.50",2025-04-05 21:53:21,2025-04-05 21:53:21,
2006,241,310,1,2,49,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2007,241,310,1,2,53,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2008,241,310,1,3,74,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2009,241,310,1,3,119,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2010,241,310,1,4,154,medium,"1.00",2025-04-05 21:53:21,2025-04-05 21:53:21,
2011,242,311,1,5,207,light,"0.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2012,242,311,1,5,210,heavy,"1.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2013,242,311,1,5,212,light,"0.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2014,242,311,1,8,378,light,"0.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2015,242,311,1,6,266,light,"0.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2016,242,311,1,6,294,heavy,"1.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2017,242,311,1,7,359,medium,"1.00",2025-04-05 22:45:23,2025-04-05 22:45:23,
2018,242,311,1,2,40,light,"0.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2019,242,311,1,2,51,light,"0.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2020,242,311,1,2,53,light,"0.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2021,242,311,1,3,119,medium,"1.00",2025-04-05 22:45:23,2025-04-05 22:45:23,
2022,242,311,1,4,195,light,"0.50",2025-04-05 22:45:23,2025-04-05 22:45:23,
2023,243,312,1,5,216,light,"0.50",2025-04-06 02:20:53,2025-04-06 02:20:53,
2024,243,312,1,9,452,light,"0.50",2025-04-06 02:20:53,2025-04-06 02:20:53,
2025,243,312,1,6,255,light,"0.50",2025-04-06 02:20:53,2025-04-06 02:20:53,
2026,244,313,1,5,206,light,"0.50",2025-04-06 02:31:56,2025-04-06 02:31:56,
2027,244,313,1,5,215,light,"0.50",2025-04-06 02:31:56,2025-04-06 02:31:56,
